"year,"" month"",""carrier"",""carrier_name"",""airport"",""airport_name"",""arr_flights"",""arr_del15"",""carrier_ct"","" weather_ct"",""nas_ct"",""security_ct"",""late_aircraft_ct"",""arr_cancelled"",""arr_diverted"","" arr_delay"","" carrier_delay"",""weather_delay"",""nas_delay"",""security_delay"",""late_aircraft_delay"","
"2020,12,""UA"",""United Air Lines Inc."",""LAS"",""Las Vegas, NV: McCarran International"",538.00,43.00,19.44,1.24,10.02,0.00,12.30,5.00,0.00,3353.00,1455.00,105.00,321.00,0.00,1472.00,"
"2020,12,""UA"",""United Air Lines Inc."",""LAX"",""Los Angeles, CA: Los Angeles International"",981.00,95.00,49.17,3.80,24.17,0.00,17.86,3.00,2.00,6091.00,3290.00,401.00,876.00,0.00,1524.00,"
"2020,12,""UA"",""United Air Lines Inc."",""LGA"",""New York, NY: LaGuardia"",313.00,25.00,5.42,0.68,7.67,0.00,11.22,12.00,1.00,1853.00,266.00,26.00,283.00,0.00,1278.00,"
"2020,12,""UA"",""United Air Lines Inc."",""LIH"",""Lihue, HI: Lihue Airport"",30.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"
"2020,12,""UA"",""United Air Lines Inc."",""MAF"",""Midland/Odessa, TX: Midland International Air and Space Port"",19.00,2.00,1.00,0.45,0.40,0.00,0.15,0.00,0.00,41.00,21.00,9.00,8.00,0.00,3.00,"
"2020,12,""UA"",""United Air Lines Inc."",""MCI"",""Kansas City, MO: Kansas City International"",98.00,21.00,6.18,0.38,7.13,0.00,7.31,0.00,0.00,1104.00,478.00,33.00,250.00,0.00,343.00,"
"2020,12,""UA"",""United Air Lines Inc."",""MCO"",""Orlando, FL: Orlando International"",751.00,92.00,36.56,4.03,37.09,0.00,14.32,5.00,0.00,6262.00,3390.00,258.00,1072.00,0.00,1542.00,"
"2020,12,""UA"",""United Air Lines Inc."",""MEM"",""Memphis, TN: Memphis International"",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"
"2020,12,""UA"",""United Air Lines Inc."",""MFE"",""Mission/McAllen/Edinburg, TX: McAllen Miller International"",15.00,1.00,0.98,0.00,0.02,0.00,0.00,0.00,0.00,49.00,48.00,0.00,1.00,0.00,0.00,"
"2020,12,""UA"",""United Air Lines Inc."",""MFR"",""Medford, OR: Rogue Valley International - Medford"",16.00,5.00,1.54,0.00,2.46,0.00,1.00,0.00,1.00,176.00,52.00,0.00,82.00,0.00,42.00,"
"2020,12,""UA"",""United Air Lines Inc."",""MIA"",""Miami, FL: Miami International"",356.00,49.00,18.34,2.68,20.28,0.00,7.70,3.00,1.00,2266.00,890.00,114.00,650.00,0.00,612.00,"
"2020,12,""UA"",""United Air Lines Inc."",""MKE"",""Milwaukee, WI: General Mitchell International"",13.00,2.00,0.00,0.00,1.01,0.00,0.99,0.00,0.00,361.00,0.00,0.00,53.00,0.00,308.00,"
"2020,12,""UA"",""United Air Lines Inc."",""MSO"",""Missoula, MT: Missoula International"",31.00,3.00,0.14,0.00,0.15,0.00,2.71,0.00,0.00,175.00,10.00,0.00,4.00,0.00,161.00,"
"2020,12,""UA"",""United Air Lines Inc."",""MSP"",""Minneapolis, MN: Minneapolis-St Paul International"",129.00,16.00,6.64,1.24,1.76,0.00,6.37,5.00,0.00,978.00,433.00,124.00,49.00,0.00,372.00,"
"2020,12,""UA"",""United Air Lines Inc."",""MSY"",""New Orleans, LA: Louis Armstrong New Orleans International"",188.00,23.00,7.03,0.00,10.68,0.00,5.28,0.00,0.00,1167.00,469.00,0.00,334.00,0.00,364.00,"
"2020,12,""UA"",""United Air Lines Inc."",""MTJ"",""Montrose/Delta, CO: Montrose Regional"",41.00,12.00,1.07,0.00,4.79,0.00,6.15,4.00,0.00,665.00,31.00,0.00,112.00,0.00,522.00,"
"2020,12,""UA"",""United Air Lines Inc."",""OGG"",""Kahului, HI: Kahului Airport"",191.00,18.00,11.97,0.00,6.03,0.00,0.00,2.00,0.00,1095.00,904.00,0.00,191.00,0.00,0.00,"
"2020,12,""UA"",""United Air Lines Inc."",""OMA"",""Omaha, NE: Eppley Airfield"",58.00,16.00,4.89,0.00,6.27,0.00,4.83,0.00,0.00,823.00,239.00,0.00,176.00,0.00,408.00,"
"2020,12,""UA"",""United Air Lines Inc."",""ONT"",""Ontario, CA: Ontario International"",31.00,4.00,1.26,0.00,1.71,0.00,1.03,0.00,0.00,88.00,26.00,0.00,30.00,0.00,32.00,"
"2020,12,""UA"",""United Air Lines Inc."",""ORD"",""Chicago, IL: Chicago O'Hare International"",2611.00,229.00,73.42,7.01,113.30,0.00,35.27,26.00,2.00,13224.00,4748.00,550.00,3789.00,0.00,4137.00,"
"2020,12,""UA"",""United Air Lines Inc."",""ORF"",""Norfolk, VA: Norfolk International"",56.00,4.00,2.96,0.00,0.17,0.00,0.87,1.00,0.00,131.00,85.00,0.00,7.00,0.00,39.00,"
"2020,12,""UA"",""United Air Lines Inc."",""PBI"",""West Palm Beach/Palm Beach, FL: Palm Beach International"",148.00,24.00,7.49,1.22,10.46,0.00,4.83,3.00,0.00,925.00,200.00,44.00,371.00,0.00,310.00,"
"2020,12,""UA"",""United Air Lines Inc."",""PDX"",""Portland, OR: Portland International"",262.00,32.00,18.63,1.46,6.40,0.00,5.51,0.00,0.00,1166.00,684.00,94.00,138.00,0.00,250.00,"
"2020,12,""UA"",""United Air Lines Inc."",""PHL"",""Philadelphia, PA: Philadelphia International"",97.00,17.00,6.21,1.15,4.92,0.00,4.73,2.00,0.00,1185.00,376.00,100.00,215.00,0.00,494.00,"
"2020,12,""UA"",""United Air Lines Inc."",""PHX"",""Phoenix, AZ: Phoenix Sky Harbor International"",433.00,34.00,12.14,2.96,11.97,0.00,6.93,1.00,0.00,2004.00,721.00,53.00,372.00,0.00,858.00,"
"2020,12,""UA"",""United Air Lines Inc."",""PIT"",""Pittsburgh, PA: Pittsburgh International"",66.00,13.00,2.66,0.00,5.37,0.00,4.97,1.00,0.00,695.00,291.00,0.00,118.00,0.00,286.00,"
"2020,12,""UA"",""United Air Lines Inc."",""PNS"",""Pensacola, FL: Pensacola International"",,,,,,,,,,,,,,,,"
"2020,12,""UA"",""United Air Lines Inc."",""PSP"",""Palm Springs, CA: Palm Springs International"",46.00,9.00,2.09,0.00,2.59,0.00,4.33,0.00,0.00,511.00,66.00,0.00,128.00,0.00,317.00,"
"2020,12,""UA"",""United Air Lines Inc."",""PWM"",""Portland, ME: Portland International Jetport"",4.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"
"2020,12,""UA"",""United Air Lines Inc."",""RAP"",""Rapid City, SD: Rapid City Regional"",30.00,6.00,2.61,0.00,1.73,0.00,1.66,1.00,0.00,258.00,134.00,0.00,67.00,0.00,57.00,"
"2020,12,""UA"",""United Air Lines Inc."",""RDU"",""Raleigh/Durham, NC: Raleigh-Durham International"",129.00,11.00,4.70,0.00,1.75,0.00,4.55,0.00,0.00,608.00,248.00,0.00,46.00,0.00,314.00,"
"2020,12,""UA"",""United Air Lines Inc."",""RIC"",""Richmond, VA: Richmond International"",26.00,3.00,0.39,0.00,1.61,0.00,1.00,0.00,0.00,59.00,7.00,0.00,36.00,0.00,16.00,"
"2020,12,""UA"",""United Air Lines Inc."",""RNO"",""Reno, NV: Reno/Tahoe International"",60.00,11.00,6.48,0.00,3.52,0.00,1.00,0.00,0.00,454.00,274.00,0.00,89.00,0.00,91.00,"
"2020,12,""UA"",""United Air Lines Inc."",""ROC"",""Rochester, NY: Greater Rochester International"",5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"
"2020,12,""UA"",""United Air Lines Inc."",""RSW"",""Fort Myers, FL: Southwest Florida International"",469.00,53.00,19.68,1.52,25.41,0.00,6.39,6.00,1.00,2414.00,1200.00,70.00,748.00,0.00,396.00,"
"2020,12,""UA"",""United Air Lines Inc."",""SAN"",""San Diego, CA: San Diego International"",477.00,45.00,14.75,1.00,18.89,0.00,10.36,7.00,1.00,1935.00,787.00,15.00,577.00,0.00,556.00,"
"2020,12,""UA"",""United Air Lines Inc."",""SAT"",""San Antonio, TX: San Antonio International"",48.00,7.00,3.77,0.00,0.75,0.00,2.49,0.00,0.00,615.00,307.00,0.00,43.00,0.00,265.00,"
"2020,12,""UA"",""United Air Lines Inc."",""SEA"",""Seattle, WA: Seattle/Tacoma International"",363.00,26.00,13.36,1.02,5.20,0.00,6.41,2.00,1.00,1161.00,456.00,75.00,159.00,0.00,471.00,"
"2020,12,""UA"",""United Air Lines Inc."",""SFO"",""San Francisco, CA: San Francisco International"",1676.00,97.00,40.08,3.75,27.38,0.00,25.80,28.00,2.00,6454.00,3142.00,262.00,996.00,0.00,2054.00,"
"2020,12,""UA"",""United Air Lines Inc."",""SJC"",""San Jose, CA: Norman Y. Mineta San Jose International"",31.00,7.00,2.75,0.00,2.82,0.00,1.43,0.00,0.00,503.00,146.00,0.00,83.00,0.00,274.00,"
"2020,12,""UA"",""United Air Lines Inc."",""SJU"",""San Juan, PR: Luis Munoz Marin International"",182.00,20.00,12.76,1.00,2.94,0.00,3.29,2.00,0.00,843.00,502.00,149.00,99.00,0.00,93.00,"
"2020,12,""UA"",""United Air Lines Inc."",""SLC"",""Salt Lake City, UT: Salt Lake City International"",118.00,14.00,4.32,2.00,5.68,0.00,2.00,0.00,0.00,870.00,100.00,170.00,103.00,0.00,497.00,"
"2020,12,""UA"",""United Air Lines Inc."",""SMF"",""Sacramento, CA: Sacramento International"",160.00,24.00,9.56,1.00,9.28,0.00,4.16,0.00,0.00,919.00,431.00,32.00,212.00,0.00,244.00,"
"2020,12,""UA"",""United Air Lines Inc."",""SNA"",""Santa Ana, CA: John Wayne Airport-Orange County"",193.00,21.00,9.12,1.00,7.26,0.00,3.63,0.00,0.00,944.00,414.00,32.00,322.00,0.00,176.00,"
"2020,12,""UA"",""United Air Lines Inc."",""SPN"",""Saipan, TT: Francisco C. Ada Saipan International"",13.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,24.00,0.00,24.00,0.00,0.00,0.00,"
"2020,12,""UA"",""United Air Lines Inc."",""SRQ"",""Sarasota/Bradenton, FL: Sarasota/Bradenton International"",18.00,2.00,1.00,0.00,1.00,0.00,0.00,2.00,0.00,69.00,25.00,0.00,44.00,0.00,0.00,"
"2020,12,""UA"",""United Air Lines Inc."",""STL"",""St. Louis, MO: St Louis Lambert International"",,,,,,,,,,,,,,,,"
"2020,12,""UA"",""United Air Lines Inc."",""STT"",""Charlotte Amalie, VI: Cyril E King"",55.00,3.00,1.00,0.00,2.00,0.00,0.00,1.00,0.00,50.00,16.00,0.00,34.00,0.00,0.00,"
"2020,12,""UA"",""United Air Lines Inc."",""TPA"",""Tampa, FL: Tampa International"",507.00,63.00,15.91,3.37,30.38,0.00,13.34,7.00,0.00,2759.00,705.00,229.00,886.00,0.00,939.00,"
"2020,12,""UA"",""United Air Lines Inc."",""TUS"",""Tucson, AZ: Tucson International"",12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""ABQ"",""Albuquerque, NM: Albuquerque International Sunport"",371.00,42.00,18.81,1.00,6.96,0.00,15.23,10.00,0.00,1707.00,668.00,113.00,229.00,0.00,697.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""ALB"",""Albany, NY: Albany International"",168.00,17.00,10.64,0.00,2.80,0.00,3.56,9.00,0.00,643.00,394.00,0.00,120.00,0.00,129.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""AMA"",""Amarillo, TX: Rick Husband Amarillo International"",81.00,7.00,3.28,0.00,2.08,0.00,1.64,1.00,0.00,546.00,299.00,0.00,115.00,0.00,132.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""ATL"",""Atlanta, GA: Hartsfield-Jackson Atlanta International"",2072.00,212.00,95.74,1.88,41.93,1.52,70.94,12.00,0.00,8506.00,4142.00,100.00,1302.00,55.00,2907.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""AUS"",""Austin, TX: Austin - Bergstrom International"",914.00,134.00,69.78,0.96,24.03,0.85,38.38,4.00,5.00,4885.00,2581.00,25.00,737.00,28.00,1514.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""BDL"",""Hartford, CT: Bradley International"",169.00,30.00,20.45,0.00,3.65,0.00,5.91,4.00,0.00,1118.00,697.00,0.00,98.00,0.00,323.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""BHM"",""Birmingham, AL: Birmingham-Shuttlesworth International"",194.00,31.00,14.72,0.00,3.68,0.00,12.60,0.00,0.00,1200.00,598.00,0.00,74.00,0.00,528.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""BNA"",""Nashville, TN: Nashville International"",2467.00,252.00,89.89,0.30,79.93,0.00,81.88,14.00,1.00,9124.00,3426.00,9.00,2432.00,0.00,3257.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""BOI"",""Boise, ID: Boise Air Terminal"",228.00,34.00,13.99,0.00,4.60,1.00,14.41,0.00,0.00,1387.00,419.00,0.00,181.00,95.00,692.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""BOS"",""Boston, MA: Logan International"",269.00,32.00,18.23,0.00,5.48,0.00,8.29,10.00,0.00,1328.00,619.00,0.00,186.00,0.00,523.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""BUF"",""Buffalo, NY: Buffalo Niagara International"",296.00,27.00,13.83,0.00,4.57,0.00,8.60,8.00,0.00,1314.00,670.00,0.00,271.00,0.00,373.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""BUR"",""Burbank, CA: Bob Hope"",536.00,41.00,18.39,0.00,6.34,0.00,16.28,1.00,1.00,1513.00,630.00,0.00,218.00,0.00,665.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""BWI"",""Baltimore, MD: Baltimore/Washington International Thurgood Marshall"",3890.00,320.00,106.42,1.16,104.09,0.54,107.78,83.00,11.00,11161.00,3724.00,222.00,3092.00,14.00,4109.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""CHS"",""Charleston, SC: Charleston AFB/International"",186.00,25.00,13.01,0.00,5.02,0.00,6.97,1.00,0.00,758.00,365.00,0.00,163.00,0.00,230.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""CLE"",""Cleveland, OH: Cleveland-Hopkins International"",284.00,45.00,25.35,0.00,7.87,0.00,11.78,4.00,1.00,1499.00,878.00,0.00,200.00,0.00,421.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""CLT"",""Charlotte, NC: Charlotte Douglas International"",172.00,22.00,12.65,0.78,5.12,0.00,3.45,0.00,0.00,957.00,577.00,18.00,126.00,0.00,236.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""CMH"",""Columbus, OH: John Glenn Columbus International"",498.00,71.00,23.07,0.78,18.41,0.00,28.74,3.00,1.00,2681.00,746.00,51.00,535.00,0.00,1349.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""CRP"",""Corpus Christi, TX: Corpus Christi International"",64.00,10.00,6.09,0.00,0.40,0.00,3.50,0.00,0.00,286.00,177.00,0.00,9.00,0.00,100.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""CVG"",""Cincinnati, OH: Cincinnati/Northern Kentucky International"",145.00,30.00,12.66,1.00,7.07,0.00,9.27,3.00,0.00,810.00,324.00,15.00,161.00,0.00,310.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""DAL"",""Dallas, TX: Dallas Love Field"",3325.00,326.00,113.87,3.67,119.73,1.82,86.92,14.00,10.00,14395.00,4775.00,295.00,5476.00,147.00,3702.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""DCA"",""Washington, DC: Ronald Reagan Washington National"",290.00,25.00,9.68,0.00,8.33,0.00,6.99,9.00,1.00,1136.00,411.00,0.00,289.00,0.00,436.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""DEN"",""Denver, CO: Denver International"",5056.00,746.00,201.78,9.54,367.74,5.46,161.48,41.00,2.00,27897.00,7565.00,456.00,13277.00,144.00,6455.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""DSM"",""Des Moines, IA: Des Moines International"",91.00,12.00,6.05,0.00,2.29,0.00,3.66,4.00,0.00,388.00,220.00,0.00,38.00,0.00,130.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""DTW"",""Detroit, MI: Detroit Metro Wayne County"",272.00,30.00,17.64,0.00,3.05,0.00,9.31,5.00,0.00,954.00,498.00,0.00,84.00,0.00,372.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""ECP"",""Panama City, FL: Northwest Florida Beaches International"",139.00,25.00,12.21,0.00,4.64,0.00,8.15,0.00,0.00,852.00,408.00,0.00,135.00,0.00,309.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""ELP"",""El Paso, TX: El Paso International"",249.00,30.00,14.99,0.00,4.69,0.00,10.32,0.00,0.00,1190.00,465.00,0.00,227.00,0.00,498.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""FLL"",""Fort Lauderdale, FL: Fort Lauderdale-Hollywood International"",1013.00,100.00,46.51,0.00,21.27,0.83,31.39,6.00,1.00,4253.00,1550.00,0.00,813.00,25.00,1865.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""GEG"",""Spokane, WA: Spokane International"",237.00,25.00,9.19,0.74,3.23,0.45,11.39,0.00,0.00,1149.00,369.00,139.00,91.00,22.00,528.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""GRR"",""Grand Rapids, MI: Gerald R. Ford International"",145.00,17.00,8.44,0.00,2.98,0.00,5.58,2.00,0.00,617.00,379.00,0.00,63.00,0.00,175.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""GSP"",""Greer, SC: Greenville-Spartanburg International"",86.00,9.00,5.85,0.00,0.32,0.00,2.83,0.00,0.00,486.00,288.00,0.00,19.00,0.00,179.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""HDN"",""Hayden, CO: Yampa Valley"",44.00,7.00,4.08,0.00,1.25,0.00,1.68,1.00,0.00,280.00,210.00,0.00,38.00,0.00,32.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""HNL"",""Honolulu, HI: Daniel K Inouye International"",551.00,20.00,8.65,0.00,10.12,0.00,1.23,23.00,1.00,960.00,542.00,0.00,269.00,0.00,149.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""HOU"",""Houston, TX: William P Hobby"",2961.00,322.00,116.46,0.43,91.87,1.00,112.24,9.00,3.00,11679.00,4125.00,16.00,2503.00,40.00,4995.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""HRL"",""Harlingen/San Benito, TX: Valley International"",66.00,15.00,7.62,0.27,0.89,0.00,6.21,0.00,0.00,455.00,218.00,9.00,21.00,0.00,207.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""IAD"",""Washington, DC: Washington Dulles International"",88.00,15.00,4.95,0.00,1.15,0.00,8.91,2.00,0.00,566.00,211.00,0.00,29.00,0.00,326.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""ICT"",""Wichita, KS: Wichita Dwight D Eisenhower National"",89.00,6.00,3.31,0.00,0.40,0.00,2.29,2.00,0.00,98.00,55.00,0.00,6.00,0.00,37.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""IND"",""Indianapolis, IN: Indianapolis International"",501.00,76.00,32.87,0.44,8.35,0.00,34.34,4.00,0.00,3355.00,1214.00,15.00,403.00,0.00,1723.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""ISP"",""Islip, NY: Long Island MacArthur"",148.00,24.00,8.99,0.00,4.91,0.00,10.11,5.00,0.00,766.00,266.00,0.00,118.00,0.00,382.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""ITO"",""Hilo, HI: Hilo International"",93.00,6.00,3.00,0.00,0.00,0.00,3.00,1.00,0.00,392.00,305.00,0.00,0.00,0.00,87.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""JAX"",""Jacksonville, FL: Jacksonville International"",247.00,48.00,31.97,0.44,5.87,0.00,9.73,0.00,1.00,1934.00,1360.00,18.00,236.00,0.00,320.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""KOA"",""Kona, HI: Ellison Onizuka Kona International at Keahole"",176.00,11.00,3.36,0.00,4.24,0.00,3.40,0.00,0.00,506.00,225.00,0.00,170.00,0.00,111.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""LAS"",""Las Vegas, NV: McCarran International"",3252.00,240.00,99.51,2.84,48.87,0.00,88.77,13.00,0.00,8832.00,4070.00,153.00,1322.00,0.00,3287.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""LAX"",""Los Angeles, CA: Los Angeles International"",1207.00,89.00,42.45,1.39,15.57,0.00,29.60,2.00,1.00,3743.00,1908.00,70.00,455.00,0.00,1310.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""LBB"",""Lubbock, TX: Lubbock Preston Smith International"",93.00,11.00,4.32,0.00,1.02,0.00,5.66,0.00,0.00,485.00,104.00,0.00,23.00,0.00,358.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""LGA"",""New York, NY: LaGuardia"",329.00,18.00,9.23,0.00,3.77,0.00,4.99,6.00,3.00,825.00,483.00,0.00,115.00,0.00,227.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""LGB"",""Long Beach, CA: Long Beach Airport"",498.00,16.00,6.90,0.00,3.31,0.00,5.79,2.00,0.00,544.00,201.00,0.00,95.00,0.00,248.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""LIH"",""Lihue, HI: Lihue Airport"",79.00,1.00,1.00,0.00,0.00,0.00,0.00,44.00,0.00,25.00,25.00,0.00,0.00,0.00,0.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""LIT"",""Little Rock, AR: Bill and Hillary Clinton Nat Adams Field"",139.00,16.00,4.60,0.83,1.06,0.00,9.50,0.00,1.00,813.00,193.00,15.00,119.00,0.00,486.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""MAF"",""Midland/Odessa, TX: Midland International Air and Space Port"",164.00,20.00,14.51,0.00,2.31,0.00,3.18,1.00,1.00,757.00,415.00,0.00,219.00,0.00,123.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""MCI"",""Kansas City, MO: Kansas City International"",815.00,95.00,45.36,0.00,16.69,0.00,32.95,9.00,1.00,3560.00,1612.00,0.00,533.00,0.00,1415.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""MCO"",""Orlando, FL: Orlando International"",2399.00,260.00,112.73,0.96,57.75,1.72,86.83,20.00,0.00,11085.00,4894.00,32.00,2395.00,39.00,3725.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""MDW"",""Chicago, IL: Chicago Midway International"",4072.00,310.00,120.39,3.68,88.53,0.78,96.63,76.00,3.00,12363.00,5141.00,197.00,3054.00,14.00,3957.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""MEM"",""Memphis, TN: Memphis International"",244.00,37.00,17.87,1.00,7.41,0.00,10.71,0.00,1.00,1458.00,529.00,102.00,368.00,0.00,459.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""MHT"",""Manchester, NH: Manchester-Boston Regional"",171.00,16.00,7.78,0.00,2.19,1.00,5.04,9.00,1.00,506.00,211.00,0.00,62.00,21.00,212.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""MIA"",""Miami, FL: Miami International"",310.00,25.00,13.11,0.00,8.66,0.00,3.24,0.00,0.00,1071.00,607.00,0.00,288.00,0.00,176.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""MKE"",""Milwaukee, WI: General Mitchell International"",460.00,69.00,31.18,0.00,7.97,0.00,29.85,1.00,0.00,3007.00,1295.00,0.00,310.00,0.00,1402.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""MSP"",""Minneapolis, MN: Minneapolis-St Paul International"",242.00,22.00,11.51,0.29,2.62,0.00,7.59,11.00,0.00,1052.00,541.00,8.00,91.00,0.00,412.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""MSY"",""New Orleans, LA: Louis Armstrong New Orleans International"",663.00,92.00,51.63,1.00,9.93,0.00,29.44,1.00,0.00,3188.00,1722.00,20.00,440.00,0.00,1006.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""MTJ"",""Montrose/Delta, CO: Montrose Regional"",40.00,3.00,2.00,0.47,0.53,0.00,0.00,0.00,0.00,71.00,54.00,8.00,9.00,0.00,0.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""OAK"",""Oakland, CA: Metropolitan Oakland International"",1822.00,98.00,40.92,1.14,17.62,1.00,37.32,17.00,1.00,3858.00,1738.00,30.00,498.00,17.00,1575.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""OGG"",""Kahului, HI: Kahului Airport"",310.00,17.00,7.30,0.00,7.77,1.00,0.93,1.00,0.00,741.00,418.00,0.00,247.00,36.00,40.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""OKC"",""Oklahoma City, OK: Will Rogers World"",343.00,43.00,19.61,0.00,5.98,0.00,17.42,9.00,0.00,2105.00,1097.00,0.00,148.00,0.00,860.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""OMA"",""Omaha, NE: Eppley Airfield"",368.00,52.00,25.69,1.00,6.92,0.00,18.39,7.00,0.00,1530.00,730.00,58.00,195.00,0.00,547.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""ONT"",""Ontario, CA: Ontario International"",546.00,48.00,20.57,0.76,7.63,0.00,19.04,2.00,0.00,1806.00,560.00,22.00,311.00,0.00,913.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""ORF"",""Norfolk, VA: Norfolk International"",160.00,22.00,16.11,0.00,2.32,0.00,3.57,1.00,0.00,860.00,539.00,0.00,81.00,0.00,240.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""PBI"",""West Palm Beach/Palm Beach, FL: Palm Beach International"",122.00,24.00,10.59,0.52,8.49,0.00,4.40,2.00,0.00,1025.00,428.00,26.00,296.00,0.00,275.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""PDX"",""Portland, OR: Portland International"",426.00,52.00,20.61,0.00,10.84,0.00,20.55,0.00,0.00,1667.00,794.00,0.00,257.00,0.00,616.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""PHL"",""Philadelphia, PA: Philadelphia International"",277.00,47.00,22.69,1.00,7.59,0.41,15.31,6.00,0.00,1474.00,636.00,15.00,171.00,24.00,628.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""PHX"",""Phoenix, AZ: Phoenix Sky Harbor International"",3384.00,281.00,104.49,3.60,77.06,2.00,93.85,13.00,1.00,9624.00,3566.00,433.00,1987.00,59.00,3579.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""PIT"",""Pittsburgh, PA: Pittsburgh International"",421.00,53.00,15.45,0.00,11.78,0.00,25.76,7.00,0.00,2066.00,516.00,0.00,529.00,0.00,1021.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""PNS"",""Pensacola, FL: Pensacola International"",106.00,17.00,8.94,0.47,1.74,0.00,5.85,0.00,0.00,703.00,330.00,42.00,70.00,0.00,261.00,"
"2020,12,""WN"",""Southwest Airlines Co."",""PSP"",""Palm Springs, CA: Palm Springs International"",168.00,8.00,4.44,0.00,2.96,0.00,0.60,1.00,2.00,204.00,115.00,0.00,74.00,0.00,15.00,"
